"year","trend","month","region","flagname","fleetcode","geargrpcode","longitude","latitude","eff1","eff1type","dsettype","catchunit","species","measured_catch","total_catch_kgs","depth_m","m_ann_sst","m_ann_chla","ldepth_m","bin"
1999,591,3,"AT","China P.R.","CHN","LL",-27.5,7.5,85000,"NO.HOOKS","-w","kg","skj",0,NA,-4202,20.35,0.12,8.34331588140495,0
1999,591,3,"AT","China P.R.","CHN","LL",-32.5,7.5,262000,"NO.HOOKS","-w","kg","skj",0,NA,-4372,20.46,0.12,8.38297584929643,0
1999,591,3,"AT","China P.R.","CHN","LL",-12.5,37.5,43000,"NO.HOOKS","-w","kg","yft",0,2190000,-5121,14.53,0.26,8.54110501146255,0
1999,591,3,"AT","China P.R.","CHN","LL",-12.5,-7.5,158000,"NO.HOOKS","-w","kg","yft",19000,2190000,-2833,19.63,0.09,7.94909149983052,1
1999,591,3,"AT","China P.R.","CHN","LL",-17.5,-7.5,84000,"NO.HOOKS","-w","kg","yft",13200,2190000,-4297,19.78,0.08,8.365672383775,1
1999,591,3,"AT","China P.R.","CHN","LL",-12.5,2.5,480000,"NO.HOOKS","-w","kg","yft",22100,2190000,-4730,20.36,0.17,8.46168048148598,1
1999,591,3,"AT","China P.R.","CHN","LL",-27.5,7.5,85000,"NO.HOOKS","-w","kg","yft",13600,2190000,-4202,20.35,0.12,8.34331588140495,1
1999,591,3,"AT","China P.R.","CHN","LL",-32.5,7.5,262000,"NO.HOOKS","-w","kg","yft",35700,2190000,-4372,20.46,0.12,8.38297584929643,1
1999,591,3,"AT","China P.R.","CHN","LL",-12.5,37.5,43000,"NO.HOOKS","-w","kg","swo",0,838000,-5121,14.53,0.26,8.54110501146255,0
1999,591,3,"AT","China P.R.","CHN","LL",-12.5,-7.5,158000,"NO.HOOKS","-w","kg","swo",7400,838000,-2833,19.63,0.09,7.94909149983052,1
1999,591,3,"AT","China P.R.","CHN","LL",-17.5,-7.5,84000,"NO.HOOKS","-w","kg","swo",3100,838000,-4297,19.78,0.08,8.365672383775,1
1999,591,3,"AT","China P.R.","CHN","LL",-12.5,2.5,480000,"NO.HOOKS","-w","kg","swo",11700,838000,-4730,20.36,0.17,8.46168048148598,1
1999,591,3,"AT","China P.R.","CHN","LL",-27.5,7.5,85000,"NO.HOOKS","-w","kg","swo",4200,838000,-4202,20.35,0.12,8.34331588140495,1
1999,591,3,"AT","China P.R.","CHN","LL",-32.5,7.5,262000,"NO.HOOKS","-w","kg","swo",11100,838000,-4372,20.46,0.12,8.38297584929643,1
1999,591,3,"AT","China P.R.","CHN","LL",-12.5,37.5,43000,"NO.HOOKS","-w","kg","bum",0,201000,-5121,14.53,0.26,8.54110501146255,0
1999,591,3,"AT","China P.R.","CHN","LL",-12.5,-7.5,158000,"NO.HOOKS","-w","kg","bum",0,201000,-2833,19.63,0.09,7.94909149983052,0
1999,591,3,"AT","China P.R.","CHN","LL",-17.5,-7.5,84000,"NO.HOOKS","-w","kg","bum",0,201000,-4297,19.78,0.08,8.365672383775,0
1999,591,3,"AT","China P.R.","CHN","LL",-12.5,2.5,480000,"NO.HOOKS","-w","kg","bum",0,201000,-4730,20.36,0.17,8.46168048148598,0
1999,591,3,"AT","China P.R.","CHN","LL",-27.5,7.5,85000,"NO.HOOKS","-w","kg","bum",0,201000,-4202,20.35,0.12,8.34331588140495,0
1999,591,3,"AT","China P.R.","CHN","LL",-32.5,7.5,262000,"NO.HOOKS","-w","kg","bum",0,201000,-4372,20.46,0.12,8.38297584929643,0
1999,591,3,"AT","China P.R.","CHN","LL",-12.5,37.5,43000,"NO.HOOKS","-w","kg","sai",0,17000,-5121,14.53,0.26,8.54110501146255,0
1999,591,3,"AT","China P.R.","CHN","LL",-12.5,-7.5,158000,"NO.HOOKS","-w","kg","sai",0,17000,-2833,19.63,0.09,7.94909149983052,0
1999,591,3,"AT","China P.R.","CHN","LL",-17.5,-7.5,84000,"NO.HOOKS","-w","kg","sai",0,17000,-4297,19.78,0.08,8.365672383775,0
1999,591,3,"AT","China P.R.","CHN","LL",-12.5,2.5,480000,"NO.HOOKS","-w","kg","sai",0,17000,-4730,20.36,0.17,8.46168048148598,0
1999,591,3,"AT","China P.R.","CHN","LL",-27.5,7.5,85000,"NO.HOOKS","-w","kg","sai",0,17000,-4202,20.35,0.12,8.34331588140495,0
1999,591,3,"AT","China P.R.","CHN","LL",-32.5,7.5,262000,"NO.HOOKS","-w","kg","sai",0,17000,-4372,20.46,0.12,8.38297584929643,0
1999,591,3,"AT","China P.R.","CHN","LL",-12.5,37.5,43000,"NO.HOOKS","-w","kg","whm",0,30000,-5121,14.53,0.26,8.54110501146255,0
1999,591,3,"AT","China P.R.","CHN","LL",-12.5,-7.5,158000,"NO.HOOKS","-w","kg","whm",0,30000,-2833,19.63,0.09,7.94909149983052,0
1999,591,3,"AT","China P.R.","CHN","LL",-17.5,-7.5,84000,"NO.HOOKS","-w","kg","whm",0,30000,-4297,19.78,0.08,8.365672383775,0
1999,591,3,"AT","China P.R.","CHN","LL",-12.5,2.5,480000,"NO.HOOKS","-w","kg","whm",0,30000,-4730,20.36,0.17,8.46168048148598,0
1999,591,3,"AT","China P.R.","CHN","LL",-27.5,7.5,85000,"NO.HOOKS","-w","kg","whm",0,30000,-4202,20.35,0.12,8.34331588140495,0
1999,591,3,"AT","China P.R.","CHN","LL",-32.5,7.5,262000,"NO.HOOKS","-w","kg","whm",0,30000,-4372,20.46,0.12,8.38297584929643,0
1999,592,4,"AT","China P.R.","CHN","LL",-17.5,37.5,39200,"NO.HOOKS","-w","kg","alb",0,60000,-3920,14.91,0.16,8.27384693278451,0
1999,592,4,"AT","China P.R.","CHN","LL",-12.5,-7.5,163000,"NO.HOOKS","-w","kg","alb",0,60000,-2833,19.63,0.09,7.94909149983052,0
1999,592,4,"AT","China P.R.","CHN","LL",-17.5,-7.5,166000,"NO.HOOKS","-w","kg","alb",0,60000,-4297,19.78,0.08,8.365672383775,0
1999,592,4,"AT","China P.R.","CHN","LL",-12.5,2.5,420000,"NO.HOOKS","-w","kg","alb",3200,60000,-4730,20.36,0.17,8.46168048148598,1
1999,592,4,"AT","China P.R.","CHN","LL",-32.5,2.5,167000,"NO.HOOKS","-w","kg","alb",0,60000,-3574,20.81,0.12,8.18144069571937,0
1999,592,4,"AT","China P.R.","CHN","LL",-27.5,7.5,84000,"NO.HOOKS","-w","kg","alb",0,60000,-4202,20.35,0.12,8.34331588140495,0
1999,592,4,"AT","China P.R.","CHN","LL",-32.5,7.5,85000,"NO.HOOKS","-w","kg","alb",0,60000,-4372,20.46,0.12,8.38297584929643,0
1999,592,4,"AT","China P.R.","CHN","LL",-17.5,37.5,39200,"NO.HOOKS","-w","kg","bft",2900,103000,-3920,14.91,0.16,8.27384693278451,1
1999,592,4,"AT","China P.R.","CHN","LL",-12.5,-7.5,163000,"NO.HOOKS","-w","kg","bft",0,103000,-2833,19.63,0.09,7.94909149983052,0
1999,592,4,"AT","China P.R.","CHN","LL",-17.5,-7.5,166000,"NO.HOOKS","-w","kg","bft",0,103000,-4297,19.78,0.08,8.365672383775,0
1999,592,4,"AT","China P.R.","CHN","LL",-12.5,2.5,420000,"NO.HOOKS","-w","kg","bft",0,103000,-4730,20.36,0.17,8.46168048148598,0
1999,592,4,"AT","China P.R.","CHN","LL",-32.5,2.5,167000,"NO.HOOKS","-w","kg","bft",0,103000,-3574,20.81,0.12,8.18144069571937,0
1999,592,4,"AT","China P.R.","CHN","LL",-27.5,7.5,84000,"NO.HOOKS","-w","kg","bft",0,103000,-4202,20.35,0.12,8.34331588140495,0
1999,592,4,"AT","China P.R.","CHN","LL",-32.5,7.5,85000,"NO.HOOKS","-w","kg","bft",0,103000,-4372,20.46,0.12,8.38297584929643,0
1999,592,4,"AT","China P.R.","CHN","LL",-17.5,37.5,39200,"NO.HOOKS","-w","kg","bet",0,7347000,-3920,14.91,0.16,8.27384693278451,0
1999,592,4,"AT","China P.R.","CHN","LL",-12.5,-7.5,163000,"NO.HOOKS","-w","kg","bet",62000,7347000,-2833,19.63,0.09,7.94909149983052,1
1999,592,4,"AT","China P.R.","CHN","LL",-17.5,-7.5,166000,"NO.HOOKS","-w","kg","bet",56000,7347000,-4297,19.78,0.08,8.365672383775,1
1999,592,4,"AT","China P.R.","CHN","LL",-12.5,2.5,420000,"NO.HOOKS","-w","kg","bet",127600,7347000,-4730,20.36,0.17,8.46168048148598,1
1999,592,4,"AT","China P.R.","CHN","LL",-32.5,2.5,167000,"NO.HOOKS","-w","kg","bet",65000,7347000,-3574,20.81,0.12,8.18144069571937,1
1999,592,4,"AT","China P.R.","CHN","LL",-27.5,7.5,84000,"NO.HOOKS","-w","kg","bet",32000,7347000,-4202,20.35,0.12,8.34331588140495,1
1999,592,4,"AT","China P.R.","CHN","LL",-32.5,7.5,85000,"NO.HOOKS","-w","kg","bet",28000,7347000,-4372,20.46,0.12,8.38297584929643,1
1999,592,4,"AT","China P.R.","CHN","LL",-17.5,37.5,39200,"NO.HOOKS","-w","kg","skj",0,NA,-3920,14.91,0.16,8.27384693278451,0
1999,592,4,"AT","China P.R.","CHN","LL",-12.5,-7.5,163000,"NO.HOOKS","-w","kg","skj",0,NA,-2833,19.63,0.09,7.94909149983052,0
1999,592,4,"AT","China P.R.","CHN","LL",-17.5,-7.5,166000,"NO.HOOKS","-w","kg","skj",0,NA,-4297,19.78,0.08,8.365672383775,0
1999,592,4,"AT","China P.R.","CHN","LL",-12.5,2.5,420000,"NO.HOOKS","-w","kg","skj",0,NA,-4730,20.36,0.17,8.46168048148598,0
1999,592,4,"AT","China P.R.","CHN","LL",-32.5,2.5,167000,"NO.HOOKS","-w","kg","skj",0,NA,-3574,20.81,0.12,8.18144069571937,0
1999,592,4,"AT","China P.R.","CHN","LL",-27.5,7.5,84000,"NO.HOOKS","-w","kg","skj",0,NA,-4202,20.35,0.12,8.34331588140495,0
1999,592,4,"AT","China P.R.","CHN","LL",-32.5,7.5,85000,"NO.HOOKS","-w","kg","skj",0,NA,-4372,20.46,0.12,8.38297584929643,0
1999,592,4,"AT","China P.R.","CHN","LL",-17.5,37.5,39200,"NO.HOOKS","-w","kg","yft",0,2190000,-3920,14.91,0.16,8.27384693278451,0
1999,592,4,"AT","China P.R.","CHN","LL",-12.5,-7.5,163000,"NO.HOOKS","-w","kg","yft",19000,2190000,-2833,19.63,0.09,7.94909149983052,1
1999,592,4,"AT","China P.R.","CHN","LL",-17.5,-7.5,166000,"NO.HOOKS","-w","kg","yft",20900,2190000,-4297,19.78,0.08,8.365672383775,1
1999,592,4,"AT","China P.R.","CHN","LL",-12.5,2.5,420000,"NO.HOOKS","-w","kg","yft",18200,2190000,-4730,20.36,0.17,8.46168048148598,1
1999,592,4,"AT","China P.R.","CHN","LL",-32.5,2.5,167000,"NO.HOOKS","-w","kg","yft",25000,2190000,-3574,20.81,0.12,8.18144069571937,1
1999,592,4,"AT","China P.R.","CHN","LL",-27.5,7.5,84000,"NO.HOOKS","-w","kg","yft",14000,2190000,-4202,20.35,0.12,8.34331588140495,1
1999,592,4,"AT","China P.R.","CHN","LL",-32.5,7.5,85000,"NO.HOOKS","-w","kg","yft",11000,2190000,-4372,20.46,0.12,8.38297584929643,1
1999,592,4,"AT","China P.R.","CHN","LL",-17.5,37.5,39200,"NO.HOOKS","-w","kg","swo",0,838000,-3920,14.91,0.16,8.27384693278451,0
1999,592,4,"AT","China P.R.","CHN","LL",-12.5,-7.5,163000,"NO.HOOKS","-w","kg","swo",6900,838000,-2833,19.63,0.09,7.94909149983052,1
1999,592,4,"AT","China P.R.","CHN","LL",-17.5,-7.5,166000,"NO.HOOKS","-w","kg","swo",5900,838000,-4297,19.78,0.08,8.365672383775,1
1999,592,4,"AT","China P.R.","CHN","LL",-12.5,2.5,420000,"NO.HOOKS","-w","kg","swo",9600,838000,-4730,20.36,0.17,8.46168048148598,1
1999,592,4,"AT","China P.R.","CHN","LL",-32.5,2.5,167000,"NO.HOOKS","-w","kg","swo",8400,838000,-3574,20.81,0.12,8.18144069571937,1
1999,592,4,"AT","China P.R.","CHN","LL",-27.5,7.5,84000,"NO.HOOKS","-w","kg","swo",3200,838000,-4202,20.35,0.12,8.34331588140495,1
1999,592,4,"AT","China P.R.","CHN","LL",-32.5,7.5,85000,"NO.HOOKS","-w","kg","swo",2000,838000,-4372,20.46,0.12,8.38297584929643,1
1999,592,4,"AT","China P.R.","CHN","LL",-17.5,37.5,39200,"NO.HOOKS","-w","kg","bum",0,201000,-3920,14.91,0.16,8.27384693278451,0
1999,592,4,"AT","China P.R.","CHN","LL",-12.5,-7.5,163000,"NO.HOOKS","-w","kg","bum",0,201000,-2833,19.63,0.09,7.94909149983052,0
1999,592,4,"AT","China P.R.","CHN","LL",-17.5,-7.5,166000,"NO.HOOKS","-w","kg","bum",0,201000,-4297,19.78,0.08,8.365672383775,0
1999,592,4,"AT","China P.R.","CHN","LL",-12.5,2.5,420000,"NO.HOOKS","-w","kg","bum",0,201000,-4730,20.36,0.17,8.46168048148598,0
1999,592,4,"AT","China P.R.","CHN","LL",-32.5,2.5,167000,"NO.HOOKS","-w","kg","bum",0,201000,-3574,20.81,0.12,8.18144069571937,0
1999,592,4,"AT","China P.R.","CHN","LL",-27.5,7.5,84000,"NO.HOOKS","-w","kg","bum",0,201000,-4202,20.35,0.12,8.34331588140495,0
1999,592,4,"AT","China P.R.","CHN","LL",-32.5,7.5,85000,"NO.HOOKS","-w","kg","bum",0,201000,-4372,20.46,0.12,8.38297584929643,0
1999,592,4,"AT","China P.R.","CHN","LL",-17.5,37.5,39200,"NO.HOOKS","-w","kg","sai",0,17000,-3920,14.91,0.16,8.27384693278451,0
1999,592,4,"AT","China P.R.","CHN","LL",-12.5,-7.5,163000,"NO.HOOKS","-w","kg","sai",0,17000,-2833,19.63,0.09,7.94909149983052,0
1999,592,4,"AT","China P.R.","CHN","LL",-17.5,-7.5,166000,"NO.HOOKS","-w","kg","sai",0,17000,-4297,19.78,0.08,8.365672383775,0
1999,592,4,"AT","China P.R.","CHN","LL",-12.5,2.5,420000,"NO.HOOKS","-w","kg","sai",0,17000,-4730,20.36,0.17,8.46168048148598,0
1999,592,4,"AT","China P.R.","CHN","LL",-32.5,2.5,167000,"NO.HOOKS","-w","kg","sai",0,17000,-3574,20.81,0.12,8.18144069571937,0
1999,592,4,"AT","China P.R.","CHN","LL",-27.5,7.5,84000,"NO.HOOKS","-w","kg","sai",0,17000,-4202,20.35,0.12,8.34331588140495,0
1999,592,4,"AT","China P.R.","CHN","LL",-32.5,7.5,85000,"NO.HOOKS","-w","kg","sai",0,17000,-4372,20.46,0.12,8.38297584929643,0
1999,592,4,"AT","China P.R.","CHN","LL",-17.5,37.5,39200,"NO.HOOKS","-w","kg","whm",0,30000,-3920,14.91,0.16,8.27384693278451,0
1999,592,4,"AT","China P.R.","CHN","LL",-12.5,-7.5,163000,"NO.HOOKS","-w","kg","whm",0,30000,-2833,19.63,0.09,7.94909149983052,0
1999,592,4,"AT","China P.R.","CHN","LL",-17.5,-7.5,166000,"NO.HOOKS","-w","kg","whm",0,30000,-4297,19.78,0.08,8.365672383775,0
1999,592,4,"AT","China P.R.","CHN","LL",-12.5,2.5,420000,"NO.HOOKS","-w","kg","whm",0,30000,-4730,20.36,0.17,8.46168048148598,0
1999,592,4,"AT","China P.R.","CHN","LL",-32.5,2.5,167000,"NO.HOOKS","-w","kg","whm",0,30000,-3574,20.81,0.12,8.18144069571937,0
1999,592,4,"AT","China P.R.","CHN","LL",-27.5,7.5,84000,"NO.HOOKS","-w","kg","whm",0,30000,-4202,20.35,0.12,8.34331588140495,0
1999,592,4,"AT","China P.R.","CHN","LL",-32.5,7.5,85000,"NO.HOOKS","-w","kg","whm",0,30000,-4372,20.46,0.12,8.38297584929643,0
1999,593,5,"AT","China P.R.","CHN","LL",-17.5,37.5,30000,"NO.HOOKS","-w","kg","alb",0,60000,-3920,14.91,0.16,8.27384693278451,0
1999,593,5,"AT","China P.R.","CHN","LL",-12.5,-7.5,169000,"NO.HOOKS","-w","kg","alb",0,60000,-2833,19.63,0.09,7.94909149983052,0
1999,593,5,"AT","China P.R.","CHN","LL",-17.5,-7.5,165000,"NO.HOOKS","-w","kg","alb",0,60000,-4297,19.78,0.08,8.365672383775,0
1999,593,5,"AT","China P.R.","CHN","LL",-12.5,2.5,550000,"NO.HOOKS","-w","kg","alb",2500,60000,-4730,20.36,0.17,8.46168048148598,1
1999,593,5,"AT","China P.R.","CHN","LL",-27.5,7.5,83000,"NO.HOOKS","-w","kg","alb",0,60000,-4202,20.35,0.12,8.34331588140495,0
1999,593,5,"AT","China P.R.","CHN","LL",-32.5,7.5,249000,"NO.HOOKS","-w","kg","alb",0,60000,-4372,20.46,0.12,8.38297584929643,0
1999,593,5,"AT","China P.R.","CHN","LL",-17.5,37.5,30000,"NO.HOOKS","-w","kg","bft",6600,103000,-3920,14.91,0.16,8.27384693278451,1
1999,593,5,"AT","China P.R.","CHN","LL",-12.5,-7.5,169000,"NO.HOOKS","-w","kg","bft",0,103000,-2833,19.63,0.09,7.94909149983052,0
1999,593,5,"AT","China P.R.","CHN","LL",-17.5,-7.5,165000,"NO.HOOKS","-w","kg","bft",0,103000,-4297,19.78,0.08,8.365672383775,0
1999,593,5,"AT","China P.R.","CHN","LL",-12.5,2.5,550000,"NO.HOOKS","-w","kg","bft",0,103000,-4730,20.36,0.17,8.46168048148598,0
1999,593,5,"AT","China P.R.","CHN","LL",-27.5,7.5,83000,"NO.HOOKS","-w","kg","bft",0,103000,-4202,20.35,0.12,8.34331588140495,0
1999,593,5,"AT","China P.R.","CHN","LL",-32.5,7.5,249000,"NO.HOOKS","-w","kg","bft",0,103000,-4372,20.46,0.12,8.38297584929643,0
1999,593,5,"AT","China P.R.","CHN","LL",-17.5,37.5,30000,"NO.HOOKS","-w","kg","bet",0,7347000,-3920,14.91,0.16,8.27384693278451,0
1999,593,5,"AT","China P.R.","CHN","LL",-12.5,-7.5,169000,"NO.HOOKS","-w","kg","bet",63000,7347000,-2833,19.63,0.09,7.94909149983052,1
1999,593,5,"AT","China P.R.","CHN","LL",-17.5,-7.5,165000,"NO.HOOKS","-w","kg","bet",56000,7347000,-4297,19.78,0.08,8.365672383775,1
1999,593,5,"AT","China P.R.","CHN","LL",-12.5,2.5,550000,"NO.HOOKS","-w","kg","bet",118200,7347000,-4730,20.36,0.17,8.46168048148598,1
1999,593,5,"AT","China P.R.","CHN","LL",-27.5,7.5,83000,"NO.HOOKS","-w","kg","bet",31600,7347000,-4202,20.35,0.12,8.34331588140495,1
1999,593,5,"AT","China P.R.","CHN","LL",-32.5,7.5,249000,"NO.HOOKS","-w","kg","bet",93000,7347000,-4372,20.46,0.12,8.38297584929643,1
1999,593,5,"AT","China P.R.","CHN","LL",-17.5,37.5,30000,"NO.HOOKS","-w","kg","skj",0,NA,-3920,14.91,0.16,8.27384693278451,0
1999,593,5,"AT","China P.R.","CHN","LL",-12.5,-7.5,169000,"NO.HOOKS","-w","kg","skj",0,NA,-2833,19.63,0.09,7.94909149983052,0
1999,593,5,"AT","China P.R.","CHN","LL",-17.5,-7.5,165000,"NO.HOOKS","-w","kg","skj",0,NA,-4297,19.78,0.08,8.365672383775,0
1999,593,5,"AT","China P.R.","CHN","LL",-12.5,2.5,550000,"NO.HOOKS","-w","kg","skj",0,NA,-4730,20.36,0.17,8.46168048148598,0
1999,593,5,"AT","China P.R.","CHN","LL",-27.5,7.5,83000,"NO.HOOKS","-w","kg","skj",0,NA,-4202,20.35,0.12,8.34331588140495,0
1999,593,5,"AT","China P.R.","CHN","LL",-32.5,7.5,249000,"NO.HOOKS","-w","kg","skj",0,NA,-4372,20.46,0.12,8.38297584929643,0
1999,593,5,"AT","China P.R.","CHN","LL",-17.5,37.5,30000,"NO.HOOKS","-w","kg","yft",0,2190000,-3920,14.91,0.16,8.27384693278451,0
1999,593,5,"AT","China P.R.","CHN","LL",-12.5,-7.5,169000,"NO.HOOKS","-w","kg","yft",20000,2190000,-2833,19.63,0.09,7.94909149983052,1
1999,593,5,"AT","China P.R.","CHN","LL",-17.5,-7.5,165000,"NO.HOOKS","-w","kg","yft",21900,2190000,-4297,19.78,0.08,8.365672383775,1
1999,593,5,"AT","China P.R.","CHN","LL",-12.5,2.5,550000,"NO.HOOKS","-w","kg","yft",16900,2190000,-4730,20.36,0.17,8.46168048148598,1
1999,593,5,"AT","China P.R.","CHN","LL",-27.5,7.5,83000,"NO.HOOKS","-w","kg","yft",13600,2190000,-4202,20.35,0.12,8.34331588140495,1
1999,593,5,"AT","China P.R.","CHN","LL",-32.5,7.5,249000,"NO.HOOKS","-w","kg","yft",36000,2190000,-4372,20.46,0.12,8.38297584929643,1
1999,593,5,"AT","China P.R.","CHN","LL",-17.5,37.5,30000,"NO.HOOKS","-w","kg","swo",0,838000,-3920,14.91,0.16,8.27384693278451,0
1999,593,5,"AT","China P.R.","CHN","LL",-12.5,-7.5,169000,"NO.HOOKS","-w","kg","swo",5900,838000,-2833,19.63,0.09,7.94909149983052,1
1999,593,5,"AT","China P.R.","CHN","LL",-17.5,-7.5,165000,"NO.HOOKS","-w","kg","swo",7000,838000,-4297,19.78,0.08,8.365672383775,1
1999,593,5,"AT","China P.R.","CHN","LL",-12.5,2.5,550000,"NO.HOOKS","-w","kg","swo",8900,838000,-4730,20.36,0.17,8.46168048148598,1
1999,593,5,"AT","China P.R.","CHN","LL",-27.5,7.5,83000,"NO.HOOKS","-w","kg","swo",4200,838000,-4202,20.35,0.12,8.34331588140495,1
1999,593,5,"AT","China P.R.","CHN","LL",-32.5,7.5,249000,"NO.HOOKS","-w","kg","swo",11000,838000,-4372,20.46,0.12,8.38297584929643,1
1999,593,5,"AT","China P.R.","CHN","LL",-17.5,37.5,30000,"NO.HOOKS","-w","kg","bum",0,201000,-3920,14.91,0.16,8.27384693278451,0
1999,593,5,"AT","China P.R.","CHN","LL",-12.5,-7.5,169000,"NO.HOOKS","-w","kg","bum",0,201000,-2833,19.63,0.09,7.94909149983052,0
1999,593,5,"AT","China P.R.","CHN","LL",-17.5,-7.5,165000,"NO.HOOKS","-w","kg","bum",0,201000,-4297,19.78,0.08,8.365672383775,0
1999,593,5,"AT","China P.R.","CHN","LL",-12.5,2.5,550000,"NO.HOOKS","-w","kg","bum",0,201000,-4730,20.36,0.17,8.46168048148598,0
1999,593,5,"AT","China P.R.","CHN","LL",-27.5,7.5,83000,"NO.HOOKS","-w","kg","bum",0,201000,-4202,20.35,0.12,8.34331588140495,0
1999,593,5,"AT","China P.R.","CHN","LL",-32.5,7.5,249000,"NO.HOOKS","-w","kg","bum",0,201000,-4372,20.46,0.12,8.38297584929643,0
1999,593,5,"AT","China P.R.","CHN","LL",-17.5,37.5,30000,"NO.HOOKS","-w","kg","sai",0,17000,-3920,14.91,0.16,8.27384693278451,0
1999,593,5,"AT","China P.R.","CHN","LL",-12.5,-7.5,169000,"NO.HOOKS","-w","kg","sai",0,17000,-2833,19.63,0.09,7.94909149983052,0
1999,593,5,"AT","China P.R.","CHN","LL",-17.5,-7.5,165000,"NO.HOOKS","-w","kg","sai",0,17000,-4297,19.78,0.08,8.365672383775,0
1999,593,5,"AT","China P.R.","CHN","LL",-12.5,2.5,550000,"NO.HOOKS","-w","kg","sai",0,17000,-4730,20.36,0.17,8.46168048148598,0
1999,593,5,"AT","China P.R.","CHN","LL",-27.5,7.5,83000,"NO.HOOKS","-w","kg","sai",0,17000,-4202,20.35,0.12,8.34331588140495,0
1999,593,5,"AT","China P.R.","CHN","LL",-32.5,7.5,249000,"NO.HOOKS","-w","kg","sai",0,17000,-4372,20.46,0.12,8.38297584929643,0
1999,593,5,"AT","China P.R.","CHN","LL",-17.5,37.5,30000,"NO.HOOKS","-w","kg","whm",0,30000,-3920,14.91,0.16,8.27384693278451,0
1999,593,5,"AT","China P.R.","CHN","LL",-12.5,-7.5,169000,"NO.HOOKS","-w","kg","whm",0,30000,-2833,19.63,0.09,7.94909149983052,0
1999,593,5,"AT","China P.R.","CHN","LL",-17.5,-7.5,165000,"NO.HOOKS","-w","kg","whm",0,30000,-4297,19.78,0.08,8.365672383775,0
1999,593,5,"AT","China P.R.","CHN","LL",-12.5,2.5,550000,"NO.HOOKS","-w","kg","whm",0,30000,-4730,20.36,0.17,8.46168048148598,0
1999,593,5,"AT","China P.R.","CHN","LL",-27.5,7.5,83000,"NO.HOOKS","-w","kg","whm",0,30000,-4202,20.35,0.12,8.34331588140495,0
1999,593,5,"AT","China P.R.","CHN","LL",-32.5,7.5,249000,"NO.HOOKS","-w","kg","whm",0,30000,-4372,20.46,0.12,8.38297584929643,0
1999,594,6,"AT","China P.R.","CHN","LL",-17.5,37.5,43000,"NO.HOOKS","-w","kg","alb",0,60000,-3920,14.91,0.16,8.27384693278451,0
1999,594,6,"AT","China P.R.","CHN","LL",-17.5,-2.5,251000,"NO.HOOKS","-w","kg","alb",0,60000,-4715,19.5,0.2,8.45850419506756,0
1999,594,6,"AT","China P.R.","CHN","LL",-22.5,-2.5,165000,"NO.HOOKS","-w","kg","alb",0,60000,-5484,19.89,0.15,8.60959004068221,0
1999,594,6,"AT","China P.R.","CHN","LL",-42.5,2.5,165000,"NO.HOOKS","-w","kg","alb",0,60000,-4332,20.99,0.1,8.37378460812088,0
1999,594,6,"LAND","China P.R.","CHN","LL",-12.5,7.5,580000,"NO.HOOKS","-w","kg","alb",2300,NA,-1,21.55,NA,NA,1
1999,594,6,"AT","China P.R.","CHN","LL",-22.5,7.5,83000,"NO.HOOKS","-w","kg","alb",0,60000,-4277,20.34,0.11,8.36100710822691,0
1999,594,6,"AT","China P.R.","CHN","LL",-17.5,37.5,43000,"NO.HOOKS","-w","kg","bft",10300,103000,-3920,14.91,0.16,8.27384693278451,1
1999,594,6,"AT","China P.R.","CHN","LL",-17.5,-2.5,251000,"NO.HOOKS","-w","kg","bft",0,103000,-4715,19.5,0.2,8.45850419506756,0
1999,594,6,"AT","China P.R.","CHN","LL",-22.5,-2.5,165000,"NO.HOOKS","-w","kg","bft",0,103000,-5484,19.89,0.15,8.60959004068221,0
1999,594,6,"AT","China P.R.","CHN","LL",-42.5,2.5,165000,"NO.HOOKS","-w","kg","bft",0,103000,-4332,20.99,0.1,8.37378460812088,0
1999,594,6,"LAND","China P.R.","CHN","LL",-12.5,7.5,580000,"NO.HOOKS","-w","kg","bft",0,NA,-1,21.55,NA,NA,0
1999,594,6,"AT","China P.R.","CHN","LL",-22.5,7.5,83000,"NO.HOOKS","-w","kg","bft",0,103000,-4277,20.34,0.11,8.36100710822691,0
1999,594,6,"AT","China P.R.","CHN","LL",-17.5,37.5,43000,"NO.HOOKS","-w","kg","bet",0,7347000,-3920,14.91,0.16,8.27384693278451,0
1999,594,6,"AT","China P.R.","CHN","LL",-17.5,-2.5,251000,"NO.HOOKS","-w","kg","bet",37300,7347000,-4715,19.5,0.2,8.45850419506756,1
1999,594,6,"AT","China P.R.","CHN","LL",-22.5,-2.5,165000,"NO.HOOKS","-w","kg","bet",30000,7347000,-5484,19.89,0.15,8.60959004068221,1
1999,594,6,"AT","China P.R.","CHN","LL",-42.5,2.5,165000,"NO.HOOKS","-w","kg","bet",34000,7347000,-4332,20.99,0.1,8.37378460812088,1
1999,594,6,"LAND","China P.R.","CHN","LL",-12.5,7.5,580000,"NO.HOOKS","-w","kg","bet",99000,NA,-1,21.55,NA,NA,1
1999,594,6,"AT","China P.R.","CHN","LL",-22.5,7.5,83000,"NO.HOOKS","-w","kg","bet",11300,7347000,-4277,20.34,0.11,8.36100710822691,1
1999,594,6,"AT","China P.R.","CHN","LL",-17.5,37.5,43000,"NO.HOOKS","-w","kg","skj",0,NA,-3920,14.91,0.16,8.27384693278451,0
